table_schema	table_name	column_name	ordinal_position
est_learninghub_ga2	OrgLabor	orgLaborId	1
est_learninghub_ga2	OrgLabor	organizationId	2
est_learninghub_ga2	OrgLabor	sunOpen	4
est_learninghub_ga2	OrgLabor	sunClose	5
est_learninghub_ga2	OrgLabor	monOpen	6
est_learninghub_ga2	OrgLabor	monClose	7
est_learninghub_ga2	OrgLabor	tueOpen	8
est_learninghub_ga2	OrgLabor	tueClose	9
est_learninghub_ga2	OrgLabor	wedOpen	10
est_learninghub_ga2	OrgLabor	friOpen	14
est_learninghub_ga2	OrgLabor	friClose	15
est_learninghub_ga2	OrgLabor	satOpen	16
est_learninghub_ga2	OrgLabor	satClose	17
est_learninghub_ga2	PasswordPolicy	passwordPolicyId	1
est_learninghub_ga2	PasswordPolicy	companyId	2
est_learninghub_ga2	PasswordPolicy	userId	3
est_learninghub_ga2	PasswordPolicy	userName	4
est_learninghub_ga2	PasswordPolicy	createDate	5
est_learninghub_ga2	PasswordPolicy	modifiedDate	6
est_learninghub_ga2	PasswordPolicy	name	8
est_learninghub_ga2	PasswordPolicy	description	9
est_learninghub_ga2	PasswordPolicy	changeable	10
est_learninghub_ga2	PasswordPolicy	changeRequired	11
est_learninghub_ga2	PasswordPolicy	minAge	12
est_learninghub_ga2	PasswordPolicy	checkSyntax	13
est_learninghub_ga2	PasswordPolicy	allowDictionaryWords	14
est_learninghub_ga2	PasswordPolicy	minAlphanumeric	15
est_learninghub_ga2	PasswordPolicy	minLength	16
est_learninghub_ga2	PasswordPolicy	minLowerCase	17
est_learninghub_ga2	PasswordPolicy	minNumbers	18
est_learninghub_ga2	PasswordPolicy	minSymbols	19
est_learninghub_ga2	PasswordPolicy	minUpperCase	20
est_learninghub_ga2	PasswordPolicy	expireable	23
est_learninghub_ga2	PasswordPolicy	maxAge	24
est_learninghub_ga2	PasswordPolicy	graceLimit	26
est_learninghub_ga2	PasswordPolicy	lockout	27
est_learninghub_ga2	PasswordPolicy	lockoutDuration	29
est_learninghub_ga2	PasswordPolicy	requireUnlock	30
est_learninghub_ga2	PasswordPolicy	resetFailureCount	31
est_learninghub_ga2	PasswordPolicy	resetTicketMaxAge	32
est_learninghub_ga2	PasswordPolicyRel	passwordPolicyRelId	1
est_learninghub_ga2	PasswordPolicyRel	passwordPolicyId	2
est_learninghub_ga2	PasswordPolicyRel	classNameId	3
est_learninghub_ga2	PasswordTracker	userId	2
est_learninghub_ga2	PasswordTracker	createDate	3
est_learninghub_ga2	PasswordTracker	password_	4
est_learninghub_ga2	Permission_	permissionId	1
est_learninghub_ga2	Permission_	companyId	2
est_learninghub_ga2	Permission_	actionId	3
est_learninghub_ga2	Phone	phoneId	1
est_learninghub_ga2	Phone	companyId	2
est_learninghub_ga2	Phone	userId	3
est_learninghub_ga2	Phone	userName	4
est_learninghub_ga2	Phone	createDate	5
est_learninghub_ga2	Phone	classNameId	7
est_learninghub_ga2	Phone	classPK	8
est_learninghub_ga2	Phone	number_	9
est_learninghub_ga2	Phone	extension	10
est_learninghub_ga2	Phone	primary_	12
est_learninghub_ga2	PluginSetting	pluginId	3
est_learninghub_ga2	PluginSetting	pluginType	4
est_learninghub_ga2	PluginSetting	roles	5
est_learninghub_ga2	PluginSetting	active_	6
est_learninghub_ga2	PollsChoice	uuid_	1
est_learninghub_ga2	PollsChoice	choiceId	2
est_learninghub_ga2	PollsChoice	questionId	3
est_learninghub_ga2	PollsChoice	description	5
est_learninghub_ga2	PollsQuestion	uuid_	1
est_learninghub_ga2	PollsQuestion	questionId	2
est_learninghub_ga2	PollsQuestion	groupId	3
est_learninghub_ga2	PollsQuestion	companyId	4
est_learninghub_ga2	PollsQuestion	userId	5
est_learninghub_ga2	PollsQuestion	userName	6
est_learninghub_ga2	PollsQuestion	title	9
est_learninghub_ga2	PollsQuestion	expirationDate	11
est_learninghub_ga2	PollsQuestion	lastVoteDate	12
est_learninghub_ga2	PollsVote	companyId	2
est_learninghub_ga2	PollsVote	userId	3
est_learninghub_ga2	PollsVote	userName	4
est_learninghub_ga2	PollsVote	createDate	5
est_learninghub_ga2	PollsVote	questionId	7
est_learninghub_ga2	PollsVote	choiceId	8
est_learninghub_ga2	PollsVote	voteDate	9
est_learninghub_ga2	PortalPreferences	portalPreferencesId	1
est_learninghub_ga2	PortalPreferences	ownerId	2
est_learninghub_ga2	PortalPreferences	ownerType	3
est_learninghub_ga2	Portlet	id_	1
est_learninghub_ga2	Portlet	companyId	2
est_learninghub_ga2	Portlet	portletId	3
est_learninghub_ga2	Portlet	roles	4
est_learninghub_ga2	PortletItem	portletItemId	1
est_learninghub_ga2	PortletItem	userId	4
est_learninghub_ga2	PortletItem	userName	5
est_learninghub_ga2	PortletItem	createDate	6
est_learninghub_ga2	PortletItem	modifiedDate	7
est_learninghub_ga2	PortletItem	name	8
est_learninghub_ga2	PortletItem	classNameId	10
est_learninghub_ga2	PortletPreferences	portletPreferencesId	1
est_learninghub_ga2	PortletPreferences	ownerId	2
est_learninghub_ga2	PortletPreferences	ownerType	3
est_learninghub_ga2	PortletPreferences	plid	4
est_learninghub_ga2	PortletPreferences	preferences	6
est_learninghub_ga2	RatingsEntry	entryId	1
est_learninghub_ga2	RatingsEntry	companyId	2
est_learninghub_ga2	RatingsEntry	createDate	5
est_learninghub_ga2	RatingsEntry	modifiedDate	6
est_learninghub_ga2	RatingsStats	statsId	1
est_learninghub_ga2	RatingsStats	classPK	3
est_learninghub_ga2	RatingsStats	totalEntries	4
est_learninghub_ga2	RatingsStats	totalScore	5
est_learninghub_ga2	Region	countryId	2
est_learninghub_ga2	Region	regionCode	3
est_learninghub_ga2	Region	name	4
est_learninghub_ga2	Release_	releaseId	1
est_learninghub_ga2	Release_	createDate	2
est_learninghub_ga2	Release_	modifiedDate	3
est_learninghub_ga2	Release_	servletContextName	4
est_learninghub_ga2	Release_	verified	7
est_learninghub_ga2	Release_	testString	8
est_learninghub_ga2	Repository	uuid_	1
est_learninghub_ga2	Repository	repositoryId	2
est_learninghub_ga2	Repository	userId	5
est_learninghub_ga2	Repository	createDate	7
est_learninghub_ga2	Repository	modifiedDate	8
est_learninghub_ga2	Repository	classNameId	9
est_learninghub_ga2	Repository	name	10
est_learninghub_ga2	Repository	description	11
est_learninghub_ga2	Repository	portletId	12
est_learninghub_ga2	Repository	dlFolderId	14
est_learninghub_ga2	RepositoryEntry	uuid_	1
est_learninghub_ga2	RepositoryEntry	repositoryEntryId	2
est_learninghub_ga2	RepositoryEntry	groupId	3
est_learninghub_ga2	RepositoryEntry	repositoryId	4
est_learninghub_ga2	ResourceAction	resourceActionId	1
est_learninghub_ga2	ResourceAction	name	2
est_learninghub_ga2	ResourceAction	actionId	3
est_learninghub_ga2	ResourceBlock	resourceBlockId	1
est_learninghub_ga2	ResourceBlock	companyId	2
est_learninghub_ga2	ResourceBlock	name	4
est_learninghub_ga2	ResourceBlock	referenceCount	6
est_learninghub_ga2	ResourceBlockPermission	resourceBlockPermissionId	1
est_learninghub_ga2	ResourceBlockPermission	resourceBlockId	2
est_learninghub_ga2	ResourceBlockPermission	actionIds	4
est_learninghub_ga2	ResourceCode	codeId	1
est_learninghub_ga2	ResourceCode	scope	4
est_learninghub_ga2	ResourcePermission	companyId	2
est_learninghub_ga2	ResourcePermission	name	3
est_learninghub_ga2	ResourcePermission	roleId	6
est_learninghub_ga2	ResourcePermission	ownerId	7
est_learninghub_ga2	ResourceTypePermission	resourceTypePermissionId	1
est_learninghub_ga2	ResourceTypePermission	companyId	2
est_learninghub_ga2	ResourceTypePermission	name	4
est_learninghub_ga2	ResourceTypePermission	roleId	5
est_learninghub_ga2	Resource_	resourceId	1
est_learninghub_ga2	Roles_Permissions	roleId	1
est_learninghub_ga2	Roles_Permissions	permissionId	2
est_learninghub_ga2	Role_	roleId	1
est_learninghub_ga2	Role_	classPK	4
est_learninghub_ga2	Role_	name	5
est_learninghub_ga2	Role_	description	7
est_learninghub_ga2	Role_	type_	8
est_learninghub_ga2	Role_	subtype	9
est_learninghub_ga2	SCFrameworkVersion	frameworkVersionId	1
est_learninghub_ga2	SCFrameworkVersion	groupId	2
est_learninghub_ga2	SCFrameworkVersion	companyId	3
est_learninghub_ga2	SCFrameworkVersion	userName	5
est_learninghub_ga2	SCFrameworkVersion	active_	10
est_learninghub_ga2	SCFrameworkVersi_SCProductVers	frameworkVersionId	1
est_learninghub_ga2	SCFrameworkVersi_SCProductVers	productVersionId	2
est_learninghub_ga2	SCLicense	licenseId	1
est_learninghub_ga2	SCLicense	name	2
est_learninghub_ga2	SCLicense	url	3
est_learninghub_ga2	SCLicense	openSource	4
est_learninghub_ga2	SCLicense	recommended	6
est_learninghub_ga2	SCLicenses_SCProductEntries	licenseId	1
est_learninghub_ga2	SCProductEntry	productEntryId	1
est_learninghub_ga2	SCProductEntry	companyId	3
est_learninghub_ga2	SCProductEntry	userId	4
est_learninghub_ga2	SCProductEntry	userName	5
est_learninghub_ga2	SCProductEntry	tags	10
est_learninghub_ga2	SCProductEntry	shortDescription	11
est_learninghub_ga2	SCProductEntry	longDescription	12
est_learninghub_ga2	SCProductEntry	pageURL	13
est_learninghub_ga2	SCProductEntry	author	14
est_learninghub_ga2	SCProductEntry	repoArtifactId	16
est_learninghub_ga2	SCProductScreenshot	companyId	2
est_learninghub_ga2	SCProductScreenshot	groupId	3
est_learninghub_ga2	SCProductScreenshot	productEntryId	4
est_learninghub_ga2	SCProductScreenshot	thumbnailId	5
est_learninghub_ga2	SCProductScreenshot	priority	7
est_learninghub_ga2	SCProductVersion	productVersionId	1
est_learninghub_ga2	SCProductVersion	companyId	2
est_learninghub_ga2	SCProductVersion	userId	3
est_learninghub_ga2	SCProductVersion	createDate	5
est_learninghub_ga2	SCProductVersion	productEntryId	7
est_learninghub_ga2	SCProductVersion	version	8
est_learninghub_ga2	SCProductVersion	changeLog	9
est_learninghub_ga2	SCProductVersion	downloadPageURL	10
est_learninghub_ga2	SCProductVersion	directDownloadURL	11
est_learninghub_ga2	SCProductVersion	repoStoreArtifact	12
est_learninghub_ga2	ServiceComponent	serviceComponentId	1
est_learninghub_ga2	ServiceComponent	buildNamespace	2
est_learninghub_ga2	ServiceComponent	buildDate	4
est_learninghub_ga2	ServiceComponent	data_	5
est_learninghub_ga2	Shard	name	4
est_learninghub_ga2	ShoppingCart	cartId	1
est_learninghub_ga2	ShoppingCart	groupId	2
est_learninghub_ga2	ShoppingCart	companyId	3
est_learninghub_ga2	ShoppingCart	userId	4
est_learninghub_ga2	ShoppingCart	userName	5
est_learninghub_ga2	ShoppingCart	itemIds	8
est_learninghub_ga2	ShoppingCart	couponCodes	9
est_learninghub_ga2	ShoppingCart	altShipping	10
est_learninghub_ga2	ShoppingCart	insure	11
est_learninghub_ga2	ShoppingCategory	categoryId	1
est_learninghub_ga2	ShoppingCategory	groupId	2
est_learninghub_ga2	ShoppingCategory	userId	4
est_learninghub_ga2	ShoppingCategory	createDate	6
est_learninghub_ga2	ShoppingCategory	name	9
est_learninghub_ga2	ShoppingCategory	description	10
est_learninghub_ga2	ShoppingCoupon	couponId	1
est_learninghub_ga2	ShoppingCoupon	groupId	2
est_learninghub_ga2	ShoppingCoupon	companyId	3
est_learninghub_ga2	ShoppingCoupon	userName	5
est_learninghub_ga2	ShoppingCoupon	code_	8
est_learninghub_ga2	ShoppingCoupon	description	10
est_learninghub_ga2	ShoppingCoupon	limitCategories	14
est_learninghub_ga2	ShoppingItem	itemId	1
est_learninghub_ga2	ShoppingItem	groupId	2
est_learninghub_ga2	ShoppingItem	companyId	3
est_learninghub_ga2	ShoppingItem	userName	5
est_learninghub_ga2	ShoppingItem	createDate	6
est_learninghub_ga2	ShoppingItem	modifiedDate	7
est_learninghub_ga2	ShoppingItem	categoryId	8
est_learninghub_ga2	ShoppingItem	sku	9
est_learninghub_ga2	ShoppingItem	name	10
est_learninghub_ga2	ShoppingItem	properties	12
est_learninghub_ga2	ShoppingItem	fields_	13
est_learninghub_ga2	ShoppingItem	fieldsQuantities	14
est_learninghub_ga2	ShoppingItem	minQuantity	15
est_learninghub_ga2	ShoppingItem	maxQuantity	16
est_learninghub_ga2	ShoppingItem	price	17
est_learninghub_ga2	ShoppingItem	taxable	19
est_learninghub_ga2	ShoppingItem	shipping	20
est_learninghub_ga2	ShoppingItem	requiresShipping	22
est_learninghub_ga2	ShoppingItem	stockQuantity	23
est_learninghub_ga2	ShoppingItem	featured_	24
est_learninghub_ga2	ShoppingItem	smallImageId	27
est_learninghub_ga2	ShoppingItem	smallImageURL	28
est_learninghub_ga2	ShoppingItem	mediumImageURL	31
est_learninghub_ga2	ShoppingItem	largeImage	32
est_learninghub_ga2	ShoppingItem	largeImageId	33
est_learninghub_ga2	ShoppingItem	largeImageURL	34
est_learninghub_ga2	ShoppingItemField	itemFieldId	1
est_learninghub_ga2	ShoppingItemField	name	3
est_learninghub_ga2	ShoppingItemField	values_	4
est_learninghub_ga2	ShoppingItemField	description	5
est_learninghub_ga2	ShoppingItemPrice	itemPriceId	1
est_learninghub_ga2	ShoppingItemPrice	maxQuantity	4
est_learninghub_ga2	ShoppingItemPrice	price	5
est_learninghub_ga2	ShoppingItemPrice	discount	6
est_learninghub_ga2	ShoppingItemPrice	taxable	7
est_learninghub_ga2	ShoppingItemPrice	shipping	8
est_learninghub_ga2	ShoppingItemPrice	status	10
est_learninghub_ga2	ShoppingOrder	companyId	3
est_learninghub_ga2	ShoppingOrder	userName	5
est_learninghub_ga2	ShoppingOrder	modifiedDate	7
est_learninghub_ga2	ShoppingOrder	number_	8
est_learninghub_ga2	ShoppingOrder	requiresShipping	12
est_learninghub_ga2	ShoppingOrder	insurance	14
est_learninghub_ga2	ShoppingOrder	couponCodes	15
est_learninghub_ga2	ShoppingOrder	billingFirstName	17
est_learninghub_ga2	ShoppingOrder	billingLastName	18
est_learninghub_ga2	ShoppingOrder	billingEmailAddress	19
est_learninghub_ga2	ShoppingOrder	billingState	23
est_learninghub_ga2	ShoppingOrder	billingPhone	26
est_learninghub_ga2	ShoppingOrder	shipToBilling	27
est_learninghub_ga2	ShoppingOrder	shippingLastName	29
est_learninghub_ga2	ShoppingOrder	shippingEmailAddress	30
est_learninghub_ga2	ShoppingOrder	shippingCompany	31
est_learninghub_ga2	ShoppingOrder	shippingCity	33
est_learninghub_ga2	ShoppingOrder	shippingZip	35
est_learninghub_ga2	ShoppingOrder	shippingCountry	36
est_learninghub_ga2	ShoppingOrder	shippingPhone	37
est_learninghub_ga2	ShoppingOrder	ccName	38
est_learninghub_ga2	ShoppingOrder	ccNumber	40
est_learninghub_ga2	ShoppingOrder	ccExpYear	42
est_learninghub_ga2	ShoppingOrder	ccVerNumber	43
est_learninghub_ga2	ShoppingOrder	ppPaymentStatus	46
est_learninghub_ga2	ShoppingOrder	ppReceiverEmail	48
est_learninghub_ga2	ShoppingOrder	sendOrderEmail	50
est_learninghub_ga2	ShoppingOrder	sendShippingEmail	51
est_learninghub_ga2	ShoppingOrderItem	orderId	2
est_learninghub_ga2	ShoppingOrderItem	itemId	3
est_learninghub_ga2	ShoppingOrderItem	sku	4
est_learninghub_ga2	ShoppingOrderItem	description	6
est_learninghub_ga2	ShoppingOrderItem	price	8
est_learninghub_ga2	ShoppingOrderItem	quantity	9
est_learninghub_ga2	ShoppingOrderItem	shippedDate	10
est_learninghub_ga2	SocialActivity	activityId	1
est_learninghub_ga2	SocialActivity	companyId	3
est_learninghub_ga2	SocialActivity	userId	4
est_learninghub_ga2	SocialActivity	createDate	5
est_learninghub_ga2	SocialActivity	classNameId	7
est_learninghub_ga2	SocialActivity	classPK	8
est_learninghub_ga2	SocialActivity	extraData	10
est_learninghub_ga2	SocialActivity	receiverUserId	11
est_learninghub_ga2	SocialActivityAchievement	activityAchievementId	1
est_learninghub_ga2	SocialActivityAchievement	groupId	2
est_learninghub_ga2	SocialActivityAchievement	companyId	3
est_learninghub_ga2	SocialActivityAchievement	createDate	5
est_learninghub_ga2	SocialActivityAchievement	name	6
est_learninghub_ga2	SocialActivityAchievement	firstInGroup	7
est_learninghub_ga2	SocialActivityCounter	activityCounterId	1
est_learninghub_ga2	SocialActivityCounter	groupId	2
est_learninghub_ga2	SocialActivityCounter	companyId	3
est_learninghub_ga2	SocialActivityCounter	classNameId	4
est_learninghub_ga2	SocialActivityCounter	classPK	5
est_learninghub_ga2	SocialActivityCounter	ownerType	7
est_learninghub_ga2	SocialActivityCounter	totalValue	9
est_learninghub_ga2	SocialActivityCounter	graceValue	10
est_learninghub_ga2	SocialActivityCounter	startPeriod	11
est_learninghub_ga2	SocialActivityCounter	endPeriod	12
est_learninghub_ga2	SocialActivityLimit	activityLimitId	1
est_learninghub_ga2	SocialActivityLimit	companyId	3
est_learninghub_ga2	SocialActivityLimit	userId	4
est_learninghub_ga2	SocialActivityLimit	classNameId	5
est_learninghub_ga2	SocialActivityLimit	classPK	6
est_learninghub_ga2	SocialActivityLimit	value	9
est_learninghub_ga2	SocialActivitySetting	companyId	3
est_learninghub_ga2	SocialActivitySetting	classNameId	4
est_learninghub_ga2	SocialActivitySetting	activityType	5
est_learninghub_ga2	SocialActivitySetting	name	6
est_learninghub_ga2	SocialActivitySetting	value	7
est_learninghub_ga2	SocialRelation	relationId	2
est_learninghub_ga2	SocialRelation	createDate	4
est_learninghub_ga2	SocialRelation	userId1	5
est_learninghub_ga2	SocialRelation	userId2	6
est_learninghub_ga2	SocialRelation	type_	7
est_learninghub_ga2	SocialRequest	uuid_	1
est_learninghub_ga2	SocialRequest	userId	5
est_learninghub_ga2	SocialRequest	createDate	6
est_learninghub_ga2	SocialRequest	classNameId	8
est_learninghub_ga2	SocialRequest	classPK	9
est_learninghub_ga2	SocialRequest	type_	10
est_learninghub_ga2	SocialRequest	extraData	11
est_learninghub_ga2	SocialRequest	receiverUserId	12
est_learninghub_ga2	SocialRequest	status	13
est_learninghub_ga2	Subscription	subscriptionId	1
est_learninghub_ga2	Subscription	companyId	2
est_learninghub_ga2	Subscription	userId	3
est_learninghub_ga2	Subscription	userName	4
est_learninghub_ga2	Subscription	modifiedDate	6
est_learninghub_ga2	Subscription	classNameId	7
est_learninghub_ga2	Subscription	frequency	9
est_learninghub_ga2	Team	companyId	2
est_learninghub_ga2	Team	userId	3
est_learninghub_ga2	Team	name	8
est_learninghub_ga2	Ticket	ticketId	1
est_learninghub_ga2	Ticket	companyId	2
est_learninghub_ga2	Ticket	createDate	3
est_learninghub_ga2	Ticket	classNameId	4
est_learninghub_ga2	Ticket	classPK	5
est_learninghub_ga2	Ticket	type_	7
est_learninghub_ga2	Ticket	extraInfo	8
est_learninghub_ga2	UserGroup	userGroupId	1
est_learninghub_ga2	UserGroup	companyId	2
est_learninghub_ga2	UserGroup	addedByLDAPImport	6
est_learninghub_ga2	UserGroupGroupRole	groupId	2
est_learninghub_ga2	UserGroupRole	userId	1
est_learninghub_ga2	UserGroupRole	groupId	2
est_learninghub_ga2	UserGroups_Teams	userGroupId	1
est_learninghub_ga2	UserGroups_Teams	teamId	2
est_learninghub_ga2	UserIdMapper	userIdMapperId	1
est_learninghub_ga2	UserIdMapper	userId	2
est_learninghub_ga2	UserIdMapper	type_	3
est_learninghub_ga2	UserNotificationEvent	userNotificationEventId	2
est_learninghub_ga2	UserNotificationEvent	userId	4
est_learninghub_ga2	UserNotificationEvent	timestamp	6
est_learninghub_ga2	UserNotificationEvent	deliverBy	7
est_learninghub_ga2	UserNotificationEvent	payload	8
est_learninghub_ga2	UserNotificationEvent	archived	9
est_learninghub_ga2	Users_Groups	userId	1
est_learninghub_ga2	Users_Groups	groupId	2
est_learninghub_ga2	Users_Orgs	userId	1
est_learninghub_ga2	Users_Orgs	organizationId	2
est_learninghub_ga2	Users_Permissions	userId	1
est_learninghub_ga2	Users_Roles	roleId	2
est_learninghub_ga2	Users_Teams	userId	1
est_learninghub_ga2	Users_Teams	teamId	2
est_learninghub_ga2	Users_UserGroups	userGroupId	1
est_learninghub_ga2	Users_UserGroups	userId	2
est_learninghub_ga2	UserTracker	companyId	2
est_learninghub_ga2	UserTracker	userId	3
est_learninghub_ga2	UserTracker	remoteAddr	6
est_learninghub_ga2	UserTracker	remoteHost	7
est_learninghub_ga2	UserTracker	userAgent	8
est_learninghub_ga2	UserTrackerPath	userTrackerPathId	1
est_learninghub_ga2	UserTrackerPath	userTrackerId	2
est_learninghub_ga2	UserTrackerPath	path_	3
est_learninghub_ga2	User_	uuid_	1
est_learninghub_ga2	User_	userId	2
est_learninghub_ga2	User_	companyId	3
est_learninghub_ga2	User_	modifiedDate	5
est_learninghub_ga2	User_	defaultUser	6
est_learninghub_ga2	User_	contactId	7
est_learninghub_ga2	User_	passwordEncrypted	9
est_learninghub_ga2	User_	passwordModifiedDate	11
est_learninghub_ga2	User_	digest	12
est_learninghub_ga2	User_	graceLoginCount	15
est_learninghub_ga2	User_	facebookId	18
est_learninghub_ga2	User_	openId	19
est_learninghub_ga2	User_	languageId	21
est_learninghub_ga2	User_	timeZoneId	22
est_learninghub_ga2	User_	greeting	23
est_learninghub_ga2	User_	firstName	25
est_learninghub_ga2	User_	middleName	26
est_learninghub_ga2	User_	jobTitle	28
est_learninghub_ga2	User_	loginDate	29
est_learninghub_ga2	User_	loginIP	30
est_learninghub_ga2	User_	lastLoginDate	31
est_learninghub_ga2	User_	lastFailedLoginDate	33
est_learninghub_ga2	User_	lockout	35
est_learninghub_ga2	User_	lockoutDate	36
est_learninghub_ga2	User_	emailAddressVerified	38
est_learninghub_ga2	User_	status	39
est_learninghub_ga2	VirtualHost	companyId	2
est_learninghub_ga2	VirtualHost	layoutSetId	3
est_learninghub_ga2	WebDAVProps	webDavPropsId	1
est_learninghub_ga2	WebDAVProps	companyId	2
est_learninghub_ga2	WebDAVProps	createDate	3
est_learninghub_ga2	WebDAVProps	classNameId	5
est_learninghub_ga2	WebDAVProps	classPK	6
est_learninghub_ga2	WebDAVProps	props	7
est_learninghub_ga2	Website	websiteId	1
est_learninghub_ga2	Website	companyId	2
est_learninghub_ga2	Website	userName	4
est_learninghub_ga2	Website	createDate	5
est_learninghub_ga2	Website	modifiedDate	6
est_learninghub_ga2	Website	classNameId	7
est_learninghub_ga2	Website	url	9
est_learninghub_ga2	Website	primary_	11
est_learninghub_ga2	WikiNode	uuid_	1
est_learninghub_ga2	WikiNode	nodeId	2
est_learninghub_ga2	WikiNode	groupId	3
est_learninghub_ga2	WikiNode	companyId	4
est_learninghub_ga2	WikiNode	userId	5
est_learninghub_ga2	WikiNode	createDate	7
est_learninghub_ga2	WikiNode	modifiedDate	8
est_learninghub_ga2	WikiNode	name	9
est_learninghub_ga2	WikiNode	description	10
est_learninghub_ga2	WikiNode	lastPostDate	11
est_learninghub_ga2	WikiPage	uuid_	1
est_learninghub_ga2	WikiPage	pageId	2
est_learninghub_ga2	WikiPage	resourcePrimKey	3
est_learninghub_ga2	WikiPage	groupId	4
est_learninghub_ga2	WikiPage	companyId	5
est_learninghub_ga2	WikiPage	userId	6
est_learninghub_ga2	WikiPage	userName	7
est_learninghub_ga2	WikiPage	createDate	8
est_learninghub_ga2	WikiPage	nodeId	10
est_learninghub_ga2	WikiPage	title	11
est_learninghub_ga2	WikiPage	version	12
est_learninghub_ga2	WikiPage	minorEdit	13
est_learninghub_ga2	WikiPage	content	14
est_learninghub_ga2	WikiPage	summary	15
est_learninghub_ga2	WikiPage	head	17
est_learninghub_ga2	WikiPage	parentTitle	18
est_learninghub_ga2	WikiPage	redirectTitle	19
est_learninghub_ga2	WikiPage	status	20
est_learninghub_ga2	WikiPage	statusDate	23
est_learninghub_ga2	WikiPageResource	uuid_	1
est_learninghub_ga2	WikiPageResource	resourcePrimKey	2
est_learninghub_ga2	WikiPageResource	nodeId	3
est_learninghub_ga2	WikiPageResource	title	4
est_learninghub_ga2	WorkflowDefinitionLink	groupId	2
est_learninghub_ga2	WorkflowDefinitionLink	companyId	3
est_learninghub_ga2	WorkflowDefinitionLink	userId	4
est_learninghub_ga2	WorkflowDefinitionLink	userName	5
est_learninghub_ga2	WorkflowDefinitionLink	createDate	6
est_learninghub_ga2	WorkflowDefinitionLink	classPK	9
est_learninghub_ga2	WorkflowDefinitionLink	typePK	10
est_learninghub_ga2	WorkflowDefinitionLink	workflowDefinitionName	11
est_learninghub_ga2	WorkflowInstanceLink	workflowInstanceLinkId	1
est_learninghub_ga2	WorkflowInstanceLink	groupId	2
est_learninghub_ga2	WorkflowInstanceLink	companyId	3
est_learninghub_ga2	WorkflowInstanceLink	userId	4
est_learninghub_ga2	WorkflowInstanceLink	userName	5
est_learninghub_ga2	WorkflowInstanceLink	createDate	6
est_learninghub_ga2	WorkflowInstanceLink	modifiedDate	7
est_learninghub_ga2	WorkflowInstanceLink	classPK	9
est_mobile	ep_mobile_lm_lookup_tracker	si_no	1
est_mobile	ep_mobile_lm_lookup_tracker	caseNo	2
est_mobile	ep_mobile_lm_lookup_tracker	fru	4
est_mobile	ep_mobile_lm_lookup_tracker	fru_hit	5
est_mobile	ep_mobile_lm_lookup_tracker	fru_miss	6
est_mobile	ep_mobile_lm_lookup_tracker	pid	7
est_mobile	ep_mobile_lm_lookup_tracker	pid_fru_hit	8
est_mobile	ep_mobile_lm_lookup_tracker	pid_fru_miss	9
est_mobile	ep_mobile_lm_lookup_tracker	pid_hit	10
est_mobile	ep_mobile_lm_lookup_tracker	pid_miss	11
est_mobile	ep_mobile_lm_url_lookup	fru	1
est_mobile	ep_mobile_lm_url_lookup	pid	2
est_mobile	ep_mobile_lm_url_lookup	description	3
est_mobile	ep_mobile_lm_url_lookup	product	4
est_mobile	ep_mobile_lm_url_lookup	technology	5
est_mobile	ep_mobile_lm_url_lookup	trainingURL	6
est_mobile	lookup_table	url	1
est_mobile	lookup_table	tags	7
est_mobile	lookup_table	last_modified	8
est_mobile	lookup_table	h1title	11
est_mobile	lookup_table	search_tags	14
est_mobile	lookup_table_1	url	1
est_mobile	lookup_table_1	tech	2
est_mobile	lookup_table_1	prod	3
est_mobile	lookup_table_1	pid	4
est_mobile	lookup_table_1	fru	5
est_mobile	lookup_table_1	compasstitle	6
est_mobile	lookup_table_1	tags	7
est_mobile	lookup_table_1	last_modified	8
est_mobile	lookup_table_1	_delete	9
est_mobile	lookup_table_1	last_user	10
est_mobile	lookup_table_1	h1title	11
est_mobile	lookup_table_1	offering	13
est_mobile_user	est_mobile_users	userId	1
est_mobile_user	est_mobile_users	screenName	2
fft	country_lookup	id	1
fft	country_lookup	code	2
fft	country_lookup	theater_id	4
fft	duplicate_sales_order	order_number	1
fft	duplicate_subscriptions	product_id	2
fft	duplicate_subscriptions	so_type	4
fft	duplicate_subscriptions	alt_sku	6
fft	duplicate_subscriptions	release_version	7
fft	duplicate_subscriptions	license_id	8
fft	duplicate_subscriptions	partner_id	10
fft	duplicate_subscriptions	partner_name	11
fft	duplicate_subscriptions	contract_number	12
fft	duplicate_subscriptions	contract_number2	13
fft	duplicate_subscriptions	dsa_deal_id	14
fft	duplicate_subscriptions	portfolio_number	15
fft	duplicate_subscriptions	quote_number	16
fft	duplicate_subscriptions	purchase_order_number	17
fft	duplicate_subscriptions	gilmore_batch_id	18
fft	duplicate_subscriptions	transaction_number	19
fft	duplicate_subscriptions	booking_method	21
fft	duplicate_subscriptions	customer_name	22
fft	duplicate_subscriptions	customer_address	23
fft	duplicate_subscriptions	customer_contact_name	25
fft	duplicate_subscriptions	shipping_contact_email	26
fft	duplicate_subscriptions	shipping_contact_name	27
fft	duplicate_subscriptions	account_rep	28
fft	duplicate_subscriptions	account_rep_cec_id	29
fft	duplicate_subscriptions	admin_name	30
fft	duplicate_subscriptions	admin_email	31
fft	duplicate_subscriptions	cco_id	32
fft	duplicate_subscriptions	lead_id	33
fft	duplicate_subscriptions	line_of_business	35
